experience_hash,symbol,date,signal_time,timeframe,setup_type,side,entry,sl,target,outcome,outcome_reason,pnl_points,rr,score,confidence,trend,regime,volume_score,strength_score,compression_score,reason,lesson_learned,source_type,trust_level,validation_status,native_trade_import,live_mutation,broker_mutation,telegram_mutation
07a4ff18109ce041791b25d1953de87865d145cd58106dce351525d4dc4fddd2,SUNPHARMA,2019-11-14,2019-11-14T10:20:00+00:00,5m,reversal_trap,LONG,1664.4,1657.8,1677.6,WIN,Target touched at 2019-11-14T12:20:00+00:00; reversal_trap had continuation follow-through in BULLISH regime for LONG side.,13.2,2.0,75.13,77.9,BULLISH,BULLISH,1.89,-0.17,6.67,"reversal_trap simulated external historical experience for SUNPHARMA: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=1.89, strength_score=-0.17, compression_score=6.67, score=75.13. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on SUNPHARMA worked for LONG trades in BULLISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=75.13, confidence=77.9. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
db7dbf602a6dec76b9dd7e7c48c4447c4100ae68c0780449afe4a3c6cb815b3e,RELIANCE,2019-11-15,2019-11-15T09:35:00+00:00,1h,relative_strength_breakout,LONG,3724.5,3712.6,3748.3,WIN,Target touched at 2019-11-15T12:35:00+00:00; relative_strength_breakout had continuation follow-through in BULLISH regime for LONG side.,23.8,2.0,88.46,86.78,BULLISH,BULLISH,4.1,-0.69,1.78,"relative_strength_breakout simulated external historical experience for RELIANCE: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=4.1, strength_score=-0.69, compression_score=1.78, score=88.46. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on RELIANCE worked for LONG trades in BULLISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=88.46, confidence=86.78. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
b3783122b5069c18ca93658b59fb2cb42b4009603bbefb2a4ee367bf053e698b,RELIANCE,2019-11-18,2019-11-18T11:20:00+00:00,5m,trend_continuation,SHORT,3779.3,3792.3,3753.3,BREAKEVEN,Neither target nor stop loss showed decisive control by 2019-11-18T11:50:00+00:00; treated as breakeven/inconclusive simulated experience.,0.0,0.0,83.88,81.85,BEARISH,BEARISH,3.64,2.99,8.16,"trend_continuation simulated external historical experience for RELIANCE: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=3.64, strength_score=2.99, compression_score=8.16, score=83.88. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on RELIANCE was inconclusive for SHORT trades in BEARISH conditions. TITAN should avoid over-learning from this record and mark it as low-confidence contextual evidence. Score=83.88, confidence=81.85.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
4c66ca412fa8980a65bb7c82eb87d053160fe67b7154d0e9c879c3a32e98fe9b,HCLTECH,2019-11-18,2019-11-18T14:20:00+00:00,5m,relative_strength_breakout,SHORT,1479.8,1492.6,1454.2,LOSS,"Stop loss touched at 2019-11-18T16:20:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in BEARISH regime.",-12.8,-1.0,69.01,71.34,BEARISH,BEARISH,2.08,1.99,9.13,"relative_strength_breakout simulated external historical experience for HCLTECH: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=2.08, strength_score=1.99, compression_score=9.13, score=69.01. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on HCLTECH failed for SHORT trades in BEARISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=69.01, confidence=71.34. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
901010dbb299bc5f35d1ed0f7da6ce42233cad770ac9e64c9051c52fc4343dcb,ICICIBANK,2019-11-19,2019-11-19T09:35:00+00:00,15m,compression_breakout_attempt,SHORT,1267.8,1275.6,1252.1,WIN,Target touched at 2019-11-19T12:35:00+00:00; compression_breakout_attempt had continuation follow-through in BEARISH regime for SHORT side.,15.7,2.0,83.62,76.79,BEARISH,BEARISH,1.03,2.01,9.91,"compression_breakout_attempt simulated external historical experience for ICICIBANK: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=1.03, strength_score=2.01, compression_score=9.91, score=83.62. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on ICICIBANK worked for SHORT trades in BEARISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=83.62, confidence=76.79. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
2ed1bc99757d5b216e52b3cb66bf2f2910dfbd92ff5fe3391de3a3deac138db7,INFY,2019-11-20,2019-11-20T10:50:00+00:00,1h,reversal_trap,LONG,1199.0,1190.9,1215.2,LOSS,"Stop loss touched at 2019-11-20T11:50:00+00:00; reversal_trap failed due to weak follow-through, possible trap behavior, or volatility reversal in BULLISH regime.",-8.1,-1.0,67.93,69.79,BULLISH,BULLISH,1.22,1.22,9.1,"reversal_trap simulated external historical experience for INFY: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=1.22, strength_score=1.22, compression_score=9.1, score=67.93. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on INFY failed for LONG trades in BULLISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=67.93, confidence=69.79. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
83f5f5df31e6049c14745188e9e41cec989c5595d669bc31e05f01b6e3259f10,WIPRO,2019-11-21,2019-11-21T09:50:00+00:00,15m,compression_breakout_attempt,SHORT,450.2,453.6,443.4,LOSS,"Stop loss touched at 2019-11-21T11:20:00+00:00; compression_breakout_attempt failed due to weak follow-through, possible trap behavior, or volatility reversal in LOW_VOLATILITY_COMPRESSION regime.",-3.4,-1.0,67.35,64.66,BEARISH,LOW_VOLATILITY_COMPRESSION,3.79,1.35,3.49,"compression_breakout_attempt simulated external historical experience for WIPRO: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=3.79, strength_score=1.35, compression_score=3.49, score=67.35. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on WIPRO failed for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=67.35, confidence=64.66. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
4cad5a01d7443a40647da67fd901ce600af1dd6b1c5b233850c796417b5482cd,SUNPHARMA,2019-11-22,2019-11-22T09:35:00+00:00,15m,trend_continuation,SHORT,1728.7,1733.9,1718.2,LOSS,"Stop loss touched at 2019-11-22T10:05:00+00:00; trend_continuation failed due to weak follow-through, possible trap behavior, or volatility reversal in SIDEWAYS regime.",-5.2,-1.0,62.81,56.03,MIXED,SIDEWAYS,4.41,-1.66,5.85,"trend_continuation simulated external historical experience for SUNPHARMA: trend=MIXED, regime=SIDEWAYS, side=SHORT, volume_score=4.41, strength_score=-1.66, compression_score=5.85, score=62.81. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on SUNPHARMA failed for SHORT trades in SIDEWAYS conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=62.81, confidence=56.03. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
3123b7aa0ff6fefa16e3be67d8c69aed2814e18e1cdb5046a93f52a3512109e6,RELIANCE,2019-11-25,2019-11-25T14:20:00+00:00,1h,relative_strength_breakout,LONG,3687.3,3664.9,3732.2,LOSS,"Stop loss touched at 2019-11-25T18:20:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in BULLISH regime.",-22.4,-1.0,82.33,77.9,BULLISH,BULLISH,3.08,3.49,5.25,"relative_strength_breakout simulated external historical experience for RELIANCE: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=3.08, strength_score=3.49, compression_score=5.25, score=82.33. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on RELIANCE failed for LONG trades in BULLISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=82.33, confidence=77.9. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
5ae6276fc9e32b2538752cb1e1fac022569a0a1fc7b281837d6f87d16cfb45f7,WIPRO,2019-11-25,2019-11-25T11:20:00+00:00,1h,reversal_trap,SHORT,504.6,508.0,497.7,WIN,Target touched at 2019-11-25T12:05:00+00:00; reversal_trap had continuation follow-through in BEARISH regime for SHORT side.,6.9,2.0,71.09,70.23,BEARISH,BEARISH,4.36,2.34,6.53,"reversal_trap simulated external historical experience for WIPRO: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=4.36, strength_score=2.34, compression_score=6.53, score=71.09. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on WIPRO worked for SHORT trades in BEARISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=71.09, confidence=70.23. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
7d361b930c7e0b335f70686a80d56d815ea8ebe898597b35565c0fef62c36aad,WIPRO,2019-11-25,2019-11-25T09:20:00+00:00,15m,relative_strength_breakout,SHORT,579.3,581.6,574.7,WIN,Target touched at 2019-11-25T10:50:00+00:00; relative_strength_breakout had continuation follow-through in BEARISH regime for SHORT side.,4.6,2.0,83.87,82.08,BEARISH,BEARISH,1.91,-1.1,7.02,"relative_strength_breakout simulated external historical experience for WIPRO: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=1.91, strength_score=-1.1, compression_score=7.02, score=83.87. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on WIPRO worked for SHORT trades in BEARISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=83.87, confidence=82.08. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
38d1e2f6e63f73ad59e0a1f0bb87bde25fdbf909124fd384f52ce6a32641899b,TCS,2019-11-26,2019-11-26T10:20:00+00:00,1h,trend_momentum_breakout,LONG,4279.0,4252.4,4332.1,LOSS,"Stop loss touched at 2019-11-26T11:05:00+00:00; trend_momentum_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in SIDEWAYS regime.",-26.6,-1.0,82.93,80.95,MIXED,SIDEWAYS,3.55,-0.31,6.88,"trend_momentum_breakout simulated external historical experience for TCS: trend=MIXED, regime=SIDEWAYS, side=LONG, volume_score=3.55, strength_score=-0.31, compression_score=6.88, score=82.93. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on TCS failed for LONG trades in SIDEWAYS conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=82.93, confidence=80.95. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
c5be102f4a0dc26d7d9deefa16ce4033ca0c6056a9e93151c3beda94575bcb87,BAJFINANCE,2019-11-27,2019-11-27T14:20:00+00:00,15m,trend_continuation,SHORT,7462.8,7488.2,7412.0,LOSS,"Stop loss touched at 2019-11-27T18:20:00+00:00; trend_continuation failed due to weak follow-through, possible trap behavior, or volatility reversal in SIDEWAYS regime.",-25.4,-1.0,65.25,66.88,SIDEWAYS,SIDEWAYS,1.77,0.59,3.53,"trend_continuation simulated external historical experience for BAJFINANCE: trend=SIDEWAYS, regime=SIDEWAYS, side=SHORT, volume_score=1.77, strength_score=0.59, compression_score=3.53, score=65.25. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on BAJFINANCE failed for SHORT trades in SIDEWAYS conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=65.25, confidence=66.88. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
203f9f78d6116fa6d16a16d0fb8ddf9279259ee62ebe88c24d83af64362328cb,HDFCBANK,2019-11-28,2019-11-28T12:20:00+00:00,1h,compression_breakout_attempt,SHORT,1608.0,1618.2,1587.6,WIN,Target touched at 2019-11-28T12:50:00+00:00; compression_breakout_attempt had continuation follow-through in HIGH_VOLATILITY regime for SHORT side.,20.4,2.0,80.49,82.56,MIXED,HIGH_VOLATILITY,4.3,-2.37,1.39,"compression_breakout_attempt simulated external historical experience for HDFCBANK: trend=MIXED, regime=HIGH_VOLATILITY, side=SHORT, volume_score=4.3, strength_score=-2.37, compression_score=1.39, score=80.49. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on HDFCBANK worked for SHORT trades in HIGH_VOLATILITY conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=80.49, confidence=82.56. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
191455235bf1fd4e0ab5dd057714b656808b9594e601fe628d70e889f6ebe096,WIPRO,2019-12-02,2019-12-02T11:20:00+00:00,5m,compression_breakout_attempt,LONG,613.0,608.6,621.9,LOSS,"Stop loss touched at 2019-12-02T12:05:00+00:00; compression_breakout_attempt failed due to weak follow-through, possible trap behavior, or volatility reversal in BULLISH regime.",-4.4,-1.0,76.42,76.13,BULLISH,BULLISH,4.25,3.18,2.95,"compression_breakout_attempt simulated external historical experience for WIPRO: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=4.25, strength_score=3.18, compression_score=2.95, score=76.42. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on WIPRO failed for LONG trades in BULLISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=76.42, confidence=76.13. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
